	Mass	       Radius	   Mag Field	 Alpha_BL	Mdot		Epsilon		GammaPhi	Delta	   Deltanu/1000	      Nu1	   DNu/Nu1	  Delta*R_in	R_in/R_ISCO    R_in/R_*
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.09634E-01    8.01001E-02    2.63178E-01    1.86314E-01    2.85453E-01    7.51961E-01    3.79611E-01    3.92605E-01    4.73887E+00    1.91565E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.09634E-01    7.83187E-02    2.69102E-01    1.82171E-01    2.75311E-01    7.67647E-01    3.58643E-01    3.83874E-01    4.73887E+00    1.91565E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.09634E-01    7.72322E-02    2.77730E-01    1.79644E-01    2.60540E-01    7.76471E-01    3.35544E-01    3.78548E-01    4.73887E+00    1.91565E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.09634E-01    7.78485E-02    2.74532E-01    1.81077E-01    2.66015E-01    7.71569E-01    3.44771E-01    3.81569E-01    4.73887E+00    1.91565E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.09951E-01    7.92530E-02    2.62227E-01    1.84344E-01    2.87436E-01    7.59804E-01    3.78303E-01    3.88134E-01    4.73497E+00    1.91408E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10267E-01    7.27525E-02    2.94177E-01    1.69224E-01    2.32958E-01    8.11765E-01    2.86977E-01    3.56006E-01    4.73109E+00    1.91251E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10267E-01    8.00926E-02    2.59111E-01    1.86297E-01    2.93138E-01    7.52941E-01    3.89324E-01    3.91924E-01    4.73109E+00    1.91251E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10900E-01    7.38751E-02    2.85786E-01    1.71835E-01    2.47966E-01    8.07843E-01    3.06948E-01    3.60908E-01    4.72335E+00    1.90938E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10900E-01    7.88983E-02    2.62540E-01    1.83519E-01    2.87958E-01    7.65686E-01    3.76078E-01    3.85449E-01    4.72335E+00    1.90938E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10900E-01    7.44258E-02    2.79164E-01    1.73116E-01    2.59358E-01    8.04902E-01    3.22223E-01    3.63598E-01    4.72335E+00    1.90938E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10900E-01    7.50123E-02    2.77123E-01    1.74480E-01    2.62870E-01    8.00000E-01    3.28588E-01    3.66464E-01    4.72335E+00    1.90938E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.10900E-01    7.86163E-02    2.76549E-01    1.82863E-01    2.63858E-01    7.68627E-01    3.43285E-01    3.84071E-01    4.72335E+00    1.90938E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11216E-01    7.78213E-02    2.75445E-01    1.81014E-01    2.66081E-01    7.76471E-01    3.42680E-01    3.79878E-01    4.71952E+00    1.90783E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11216E-01    7.79614E-02    2.70715E-01    1.81340E-01    2.74228E-01    7.75490E-01    3.53619E-01    3.80562E-01    4.71952E+00    1.90783E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11216E-01    7.81894E-02    2.71544E-01    1.81870E-01    2.72801E-01    7.73529E-01    3.52671E-01    3.81675E-01    4.71952E+00    1.90783E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11216E-01    7.34117E-02    2.90656E-01    1.70757E-01    2.39880E-01    8.10784E-01    2.95862E-01    3.58353E-01    4.71952E+00    1.90783E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11533E-01    7.88725E-02    2.70219E-01    1.83459E-01    2.75419E-01    7.68627E-01    3.58326E-01    3.84697E-01    4.71568E+00    1.90628E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11533E-01    7.50686E-02    2.79465E-01    1.74611E-01    2.59472E-01    8.00980E-01    3.23943E-01    3.66143E-01    4.71568E+00    1.90628E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.11849E-01    7.35968E-02    2.81954E-01    1.71188E-01    2.55490E-01    8.14706E-01    3.13598E-01    3.58674E-01    4.71187E+00    1.90474E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12165E-01    8.25997E-02    2.39678E-01    1.92128E-01    3.28886E-01    7.28431E-01    4.51499E-01    4.02225E-01    4.70807E+00    1.90320E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12165E-01    8.24463E-02    2.53835E-01    1.91772E-01    3.04412E-01    7.37255E-01    4.12899E-01    4.01478E-01    4.70807E+00    1.90320E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12482E-01    7.48456E-02    2.79597E-01    1.74092E-01    2.60188E-01    8.05882E-01    3.22861E-01    3.64172E-01    4.70428E+00    1.90167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12482E-01    7.43309E-02    2.87613E-01    1.72895E-01    2.46313E-01    8.07843E-01    3.04902E-01    3.61668E-01    4.70428E+00    1.90167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12482E-01    7.55873E-02    2.80381E-01    1.75817E-01    2.58832E-01    7.99020E-01    3.23937E-01    3.67781E-01    4.70428E+00    1.90167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12482E-01    7.61013E-02    2.81678E-01    1.77013E-01    2.56586E-01    7.94118E-01    3.23108E-01    3.70282E-01    4.70428E+00    1.90167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12482E-01    8.18751E-02    2.46196E-01    1.90443E-01    3.18001E-01    7.39216E-01    4.30187E-01    3.98375E-01    4.70428E+00    1.90167E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12798E-01    7.35188E-02    2.95578E-01    1.71006E-01    2.32808E-01    8.11765E-01    2.86792E-01    3.57430E-01    4.70051E+00    1.90014E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.12798E-01    8.18221E-02    2.49328E-01    1.90320E-01    3.12956E-01    7.42157E-01    4.21684E-01    3.97799E-01    4.70051E+00    1.90014E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.13115E-01    8.39841E-02    2.53564E-01    1.95349E-01    3.05983E-01    7.27451E-01    4.20624E-01    4.07983E-01    4.69675E+00    1.89862E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.13115E-01    7.50678E-02    2.85718E-01    1.74609E-01    2.50195E-01    8.03922E-01    3.11218E-01    3.64669E-01    4.69675E+00    1.89862E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.13115E-01    7.37198E-02    2.84439E-01    1.71474E-01    2.52414E-01    8.16667E-01    3.09078E-01    3.58120E-01    4.69675E+00    1.89862E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.13747E-01    7.59529E-02    2.87918E-01    1.76668E-01    2.46967E-01    7.97059E-01    3.09848E-01    3.68381E-01    4.68927E+00    1.89560E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14064E-01    7.58922E-02    2.84130E-01    1.76527E-01    2.53858E-01    8.00000E-01    3.17323E-01    3.67794E-01    4.68554E+00    1.89410E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14064E-01    7.46152E-02    2.96846E-01    1.73556E-01    2.31715E-01    8.04902E-01    2.87880E-01    3.61605E-01    4.68554E+00    1.89410E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14064E-01    7.46722E-02    2.87133E-01    1.73689E-01    2.48629E-01    8.09804E-01    3.07024E-01    3.61882E-01    4.68554E+00    1.89410E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14380E-01    7.37761E-02    2.89877E-01    1.71605E-01    2.44140E-01    8.17647E-01    2.98589E-01    3.57257E-01    4.68184E+00    1.89260E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14380E-01    7.41430E-02    2.92707E-01    1.72458E-01    2.39206E-01    8.12745E-01    2.94319E-01    3.59033E-01    4.68184E+00    1.89260E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.14697E-01    8.21394E-02    2.64957E-01    1.91058E-01    2.87924E-01    7.50000E-01    3.83899E-01    3.97441E-01    4.67814E+00    1.89110E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15013E-01    7.61275E-02    2.86207E-01    1.77074E-01    2.51131E-01    8.00000E-01    3.13914E-01    3.68063E-01    4.67447E+00    1.88962E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15013E-01    7.96049E-02    2.73062E-01    1.85163E-01    2.74102E-01    7.72549E-01    3.54802E-01    3.84875E-01    4.67447E+00    1.88962E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15013E-01    8.26317E-02    2.61156E-01    1.92203E-01    2.94907E-01    7.46078E-01    3.95276E-01    3.99509E-01    4.67447E+00    1.88962E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15329E-01    7.48598E-02    2.96357E-01    1.74125E-01    2.33670E-01    8.06863E-01    2.89603E-01    3.61649E-01    4.67080E+00    1.88813E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15329E-01    7.60032E-02    2.80224E-01    1.76785E-01    2.61895E-01    8.03922E-01    3.25772E-01    3.67173E-01    4.67080E+00    1.88813E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15646E-01    8.16833E-02    2.76100E-01    1.89997E-01    2.69425E-01    7.56863E-01    3.55976E-01    3.94305E-01    4.66714E+00    1.88666E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15646E-01    7.43093E-02    2.91634E-01    1.72845E-01    2.42217E-01    8.15686E-01    2.96949E-01    3.58709E-01    4.66714E+00    1.88666E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15646E-01    7.65247E-02    2.81076E-01    1.77998E-01    2.60710E-01    8.00000E-01    3.25887E-01    3.69403E-01    4.66714E+00    1.88666E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15646E-01    8.18349E-02    2.63527E-01    1.90350E-01    2.91448E-01    7.54902E-01    3.86074E-01    3.95036E-01    4.66714E+00    1.88666E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15646E-01    7.50264E-02    2.90491E-01    1.74513E-01    2.44218E-01    8.09804E-01    3.01577E-01    3.62170E-01    4.66714E+00    1.88666E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15962E-01    7.51390E-02    2.83321E-01    1.74775E-01    2.57078E-01    8.12745E-01    3.16308E-01    3.62431E-01    4.66350E+00    1.88518E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.15962E-01    7.96971E-02    2.71034E-01    1.85377E-01    2.78625E-01    7.74510E-01    3.59744E-01    3.84417E-01    4.66350E+00    1.88518E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16279E-01    7.51876E-02    2.96222E-01    1.74888E-01    2.34729E-01    8.06863E-01    2.90916E-01    3.62383E-01    4.65987E+00    1.88372E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16279E-01    7.63505E-02    2.82822E-01    1.77593E-01    2.58254E-01    8.02941E-01    3.21635E-01    3.67988E-01    4.65987E+00    1.88372E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16279E-01    8.04257E-02    2.83716E-01    1.87072E-01    2.56686E-01    7.67647E-01    3.34380E-01    3.87629E-01    4.65987E+00    1.88372E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16595E-01    7.47973E-02    2.98340E-01    1.73980E-01    2.31279E-01    8.09804E-01    2.85599E-01    3.60222E-01    4.65626E+00    1.88226E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16595E-01    7.45101E-02    2.89880E-01    1.73312E-01    2.46150E-01    8.17647E-01    3.01047E-01    3.58839E-01    4.65626E+00    1.88226E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16911E-01    8.00247E-02    2.84513E-01    1.86139E-01    2.55881E-01    7.72549E-01    3.31217E-01    3.85099E-01    4.65265E+00    1.88080E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16911E-01    7.53490E-02    2.85921E-01    1.75263E-01    2.53403E-01    8.12745E-01    3.11787E-01    3.62598E-01    4.65265E+00    1.88080E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.16911E-01    8.08291E-02    2.72993E-01    1.88010E-01    2.76153E-01    7.67647E-01    3.59740E-01    3.88970E-01    4.65265E+00    1.88080E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.17228E-01    7.61581E-02    2.89434E-01    1.77145E-01    2.47507E-01    8.04902E-01    3.07500E-01    3.66209E-01    4.64906E+00    1.87935E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.17544E-01    8.11423E-02    2.68584E-01    1.88739E-01    2.84569E-01    7.66667E-01    3.71177E-01    3.89876E-01    4.64548E+00    1.87790E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.17861E-01    8.06713E-02    2.81596E-01    1.87643E-01    2.61919E-01    7.70588E-01    3.39895E-01    3.87315E-01    4.64191E+00    1.87646E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.17861E-01    8.02003E-02    2.81680E-01    1.86547E-01    2.61772E-01    7.74510E-01    3.37984E-01    3.85053E-01    4.64191E+00    1.87646E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.18810E-01    7.98832E-02    2.86531E-01    1.85810E-01    2.54077E-01    7.78431E-01    3.26396E-01    3.82653E-01    4.63128E+00    1.87216E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.19126E-01    8.09669E-02    2.75679E-01    1.88331E-01    2.73618E-01    7.72549E-01    3.54176E-01    3.87550E-01    4.62777E+00    1.87074E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.19443E-01    7.95049E-02    2.89212E-01    1.84930E-01    2.49895E-01    7.82353E-01    3.19415E-01    3.80263E-01    4.62426E+00    1.86932E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.19759E-01    7.99953E-02    2.90739E-01    1.86071E-01    2.47463E-01    7.78431E-01    3.17900E-01    3.82320E-01    4.62077E+00    1.86791E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.19759E-01    8.06838E-02    2.86125E-01    1.87672E-01    2.55666E-01    7.74510E-01    3.30100E-01    3.85611E-01    4.62077E+00    1.86791E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.20075E-01    7.66277E-02    2.87698E-01    1.78238E-01    2.53157E-01    8.09804E-01    3.12615E-01    3.65949E-01    4.61729E+00    1.86650E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.20392E-01    7.72344E-02    2.88673E-01    1.79649E-01    2.51705E-01    8.04902E-01    3.12715E-01    3.68569E-01    4.61381E+00    1.86510E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.20392E-01    7.59197E-02    2.95691E-01    1.76591E-01    2.39199E-01    8.12745E-01    2.94310E-01    3.62295E-01    4.61381E+00    1.86510E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.21025E-01    7.69120E-02    2.95502E-01    1.78899E-01    2.40074E-01    8.05882E-01    2.97902E-01    3.66481E-01    4.60691E+00    1.86231E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.21025E-01    7.61894E-02    2.97724E-01    1.77218E-01    2.36105E-01    8.10784E-01    2.91206E-01    3.63038E-01    4.60691E+00    1.86231E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.21341E-01    7.62583E-02    2.95242E-01    1.77378E-01    2.40807E-01    8.12745E-01    2.96289E-01    3.63096E-01    4.60348E+00    1.86092E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.21974E-01    7.29182E-02    2.98240E-01    1.69609E-01    2.35973E-01    8.43137E-01    2.79875E-01    3.46676E-01    4.59664E+00    1.85816E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22290E-01    7.70690E-02    2.94323E-01    1.79264E-01    2.43261E-01    8.08824E-01    3.00759E-01    3.66140E-01    4.59324E+00    1.85678E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22290E-01    7.60175E-02    2.90052E-01    1.76818E-01    2.50923E-01    8.20588E-01    3.05784E-01    3.61144E-01    4.59324E+00    1.85678E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22290E-01    7.79452E-02    2.86561E-01    1.81302E-01    2.57186E-01    8.04902E-01    3.19525E-01    3.70302E-01    4.59324E+00    1.85678E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22290E-01    7.46025E-02    3.00674E-01    1.73527E-01    2.31867E-01    8.26471E-01    2.80551E-01    3.54422E-01    4.59324E+00    1.85678E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22607E-01    7.24354E-02    3.00152E-01    1.68486E-01    2.33063E-01    8.48039E-01    2.74826E-01    3.43872E-01    4.58985E+00    1.85541E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22607E-01    7.31411E-02    2.92210E-01    1.70128E-01    2.47326E-01    8.47059E-01    2.91982E-01    3.47222E-01    4.58985E+00    1.85541E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22607E-01    7.57273E-02    3.01345E-01    1.76143E-01    2.30920E-01    8.16667E-01    2.82759E-01    3.59500E-01    4.58985E+00    1.85541E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22607E-01    7.35869E-02    3.00074E-01    1.71165E-01    2.33203E-01    8.37255E-01    2.78533E-01    3.49339E-01    4.58985E+00    1.85541E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22923E-01    7.82722E-02    2.96049E-01    1.82063E-01    2.40696E-01    7.99020E-01    3.01239E-01    3.71308E-01    4.58647E+00    1.85405E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22923E-01    7.35192E-02    3.06062E-01    1.71007E-01    2.22693E-01    8.33333E-01    2.67232E-01    3.48761E-01    4.58647E+00    1.85405E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.22923E-01    7.73418E-02    2.99276E-01    1.79899E-01    2.34895E-01    8.04902E-01    2.91831E-01    3.66894E-01    4.58647E+00    1.85405E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.23239E-01    7.34830E-02    2.99928E-01    1.70923E-01    2.33980E-01    8.40196E-01    2.78483E-01    3.48333E-01    4.58310E+00    1.85268E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.23872E-01    7.35450E-02    3.03603E-01    1.71067E-01    2.27865E-01    8.38235E-01    2.71839E-01    3.48117E-01    4.57640E+00    1.84998E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.23872E-01    7.26111E-02    3.04557E-01    1.68895E-01    2.26144E-01    8.46078E-01    2.67285E-01    3.43697E-01    4.57640E+00    1.84998E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.23872E-01    7.82738E-02    2.97075E-01    1.82067E-01    2.39640E-01    8.00980E-01    2.99184E-01    3.70500E-01    4.57640E+00    1.84998E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24189E-01    7.42392E-02    2.95499E-01    1.72682E-01    2.42750E-01    8.39216E-01    2.89258E-01    3.51147E-01    4.57307E+00    1.84863E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24189E-01    7.64096E-02    2.95080E-01    1.77730E-01    2.43506E-01    8.19608E-01    2.97101E-01    3.61413E-01    4.57307E+00    1.84863E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24189E-01    7.53373E-02    2.91724E-01    1.75236E-01    2.49566E-01    8.31373E-01    3.00185E-01    3.56341E-01    4.57307E+00    1.84863E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24505E-01    7.29663E-02    3.06943E-01    1.69721E-01    2.22324E-01    8.42157E-01    2.63994E-01    3.44876E-01    4.56975E+00    1.84728E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24821E-01    7.55216E-02    2.95150E-01    1.75665E-01    2.43910E-01    8.29412E-01    2.94076E-01    3.56694E-01    4.56643E+00    1.84594E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24821E-01    7.48666E-02    2.95369E-01    1.74141E-01    2.43513E-01    8.35294E-01    2.91530E-01    3.53601E-01    4.56643E+00    1.84594E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.24821E-01    7.68025E-02    2.90270E-01    1.78644E-01    2.52743E-01    8.20588E-01    3.08002E-01    3.62744E-01    4.56643E+00    1.84594E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.25138E-01    7.20867E-02    3.05401E-01    1.67675E-01    2.25602E-01    8.53922E-01    2.64195E-01    3.40225E-01    4.56313E+00    1.84461E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.25771E-01    7.22539E-02    3.07496E-01    1.68064E-01    2.22286E-01    8.51961E-01    2.60911E-01    3.40523E-01    4.55656E+00    1.84195E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.25771E-01    7.59066E-02    3.05215E-01    1.76560E-01    2.26428E-01    8.20588E-01    2.75934E-01    3.57737E-01    4.55656E+00    1.84195E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.26087E-01    7.45505E-02    2.96356E-01    1.73406E-01    2.42774E-01    8.41176E-01    2.88613E-01    3.51094E-01    4.55329E+00    1.84063E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.26404E-01    7.40919E-02    2.98092E-01    1.72339E-01    2.39877E-01    8.45098E-01    2.83845E-01    3.48685E-01    4.55003E+00    1.83931E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.26720E-01    7.36676E-02    2.96807E-01    1.71352E-01    2.42474E-01    8.50980E-01    2.84935E-01    3.46440E-01    4.54678E+00    1.83800E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27036E-01    7.71464E-02    2.99835E-01    1.79444E-01    2.37212E-01    8.17647E-01    2.90115E-01    3.62542E-01    4.54354E+00    1.83669E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27353E-01    7.67548E-02    3.00404E-01    1.78533E-01    2.36427E-01    8.21569E-01    2.87775E-01    3.60445E-01    4.54031E+00    1.83539E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27353E-01    7.76088E-02    3.03132E-01    1.80520E-01    2.31447E-01    8.11765E-01    2.85116E-01    3.64456E-01    4.54031E+00    1.83539E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27353E-01    7.44083E-02    2.97751E-01    1.73075E-01    2.41269E-01    8.45098E-01    2.85492E-01    3.49426E-01    4.54031E+00    1.83539E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27669E-01    7.31166E-02    3.03878E-01    1.70071E-01    2.30329E-01    8.52941E-01    2.70041E-01    3.43117E-01    4.53710E+00    1.83409E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27669E-01    7.82013E-02    2.94434E-01    1.81898E-01    2.47588E-01    8.13725E-01    3.04265E-01    3.66978E-01    4.53710E+00    1.83409E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.27986E-01    7.34411E-02    3.05657E-01    1.70825E-01    2.27320E-01    8.49020E-01    2.67744E-01    3.44396E-01    4.53389E+00    1.83279E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.28618E-01    7.76122E-02    3.01348E-01    1.80528E-01    2.35700E-01    8.16667E-01    2.88612E-01    3.63443E-01    4.52750E+00    1.83021E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.28935E-01    7.31817E-02    3.02901E-01    1.70222E-01    2.33098E-01    8.56863E-01    2.72036E-01    3.42456E-01    4.52432E+00    1.82892E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.28935E-01    7.18332E-02    3.11223E-01    1.67085E-01    2.17826E-01    8.60784E-01    2.53055E-01    3.36145E-01    4.52432E+00    1.82892E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.30200E-01    7.19724E-02    3.10674E-01    1.67409E-01    2.19751E-01    8.63725E-01    2.54422E-01    3.35858E-01    4.51172E+00    1.82383E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.53614E-01    8.40860E-02    3.02936E-01    1.95586E-01    2.51200E-01    8.21569E-01    3.05756E-01    3.74277E-01    4.30350E+00    1.73966E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.53614E-01    8.27796E-02    3.07820E-01    1.92547E-01    2.41538E-01    8.28431E-01    2.91561E-01    3.68462E-01    4.30350E+00    1.73966E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.54247E-01    8.24935E-02    3.11589E-01    1.91882E-01    2.34494E-01    8.28431E-01    2.83058E-01    3.66758E-01    4.29845E+00    1.73762E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.54880E-01    8.32312E-02    3.12505E-01    1.93597E-01    2.33087E-01    8.22549E-01    2.83372E-01    3.69605E-01    4.29342E+00    1.73558E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.55196E-01    8.19486E-02    3.14959E-01    1.90614E-01    2.28415E-01    8.31373E-01    2.74744E-01    3.63697E-01    4.29092E+00    1.73457E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.55513E-01    8.31124E-02    3.15424E-01    1.93321E-01    2.27690E-01    8.21569E-01    2.77140E-01    3.68648E-01    4.28843E+00    1.73356E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.55513E-01    8.39049E-02    3.02947E-01    1.95164E-01    2.52502E-01    8.27451E-01    3.05156E-01    3.72163E-01    4.28843E+00    1.73356E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.56145E-01    8.16007E-02    3.15970E-01    1.89805E-01    2.26999E-01    8.35294E-01    2.71759E-01    3.61523E-01    4.28345E+00    1.73155E+00
    1.50000E+00    1.10000E+06    1.09043E+08    2.32602E+00    1.56462E-01    8.25089E-02    3.16547E-01    1.91917E-01    2.26045E-01    8.27451E-01    2.73182E-01    3.65335E-01    4.28098E+00    1.73055E+00
